30 40 -2.5 -2 0.992382 0 0
30 40 -2 -1.479 1.00061 0 0
30 40 -1.479 0 1.0003 0 0
30 40 0 1.479 1.0001 0 0
30 40 1.479 2 0.999594 0 0
30 40 2 2.5 0.990738 0 0
40 50 -2.5 -2 0.995373 0 0
40 50 -2 -1.479 1.00132 0 0
40 50 -1.479 0 0.997893 0 0
40 50 0 1.479 0.999799 0 0
40 50 1.479 2 0.998781 0 0
40 50 2 2.5 1.00247 0 0
